Mr. Piglet - Upper Changi Road ,'latitude': 1.3318592114362051, 'longitude': 103.94634824784347
Frozt - Claymore Drive ,'latitude': 1.30736670587372, 'longitude': 103.829339138277
The Dempsey Project - Dempsey Road ,'latitude': 1.3037899981593566, 'longitude': 103.80997785515194
Pasta Table - The Grandstand #01-20/21/22 ,'latitude': 1.3388344208029572, 'longitude': 103.79337380988072
Indian Curry And Tandoor North Indian Mughali - Toa Payoh North 🏍 ,'latitude': 1.34319, 'longitude' : 103.85139
Taste of North Indian Cuisine Tandoor - Toa Payoh North 🏍 ,'latitude': 1.34319, 'longitude': 103.85 139
Daddy De Clieu - Scotts Square ,'latitude': 1.306051037, 'longitude': 103.832868
Namaste India Curry & Kebab House - Upper Thomson Road ,'latitude': 1.353646, 'longitude': 103.833439
Boss Bistro & Bar - Holland Village ,'latitude': 1.3116, 'longitude': 103.79466473052784
Namaste Curry House - Soo Chow Garden ,'latitude': 1.353646, 'longitude': 103.833439
Kingsman Wine & Spirits - Jurong Logistics Hub [Islandwide Delivery] ,'latitude': 1.312329, 'longitude': 103.719894
Sterling Nutrition - Pasir Ris Drive 4 [Islandwide Delivery] ,'latitude': 1.3746687427133344, 'longitude': 103.96048266828954
British Indian Curry Hut - Holland Village ,'latitude': 1.311709451056491, 'longitude': 103.79473424680303
Real Thai - Changi  City Point ,'latitude': 1.334345, 'longitude': 103.962107
Infantree - Tagore 8 [Islandwide Delivery] ,'latitude': 1.38489, 'longitude': 103.82736
Boss Bistro & Bar - Holland Village ,'latitude': 1.3116, 'longitude': 103.79466473052784
Namaste Curry House - Soo Chow Garden ,'latitude': 1.353646, 'longitude': 103.833439
Kingsman Wine & Spirits - Jurong Logistics Hub [Islandwide Delivery] ,'latitude': 1.312329, 'longitude': 103.719894
Sterling Nutrition - Pasir Ris Drive 4 [Islandwide Delivery] ,'latitude': 1.3746687427133344, 'longitude': 103.96048266828954
British Indian Curry Hut - Holland Village ,'latitude': 1.311709451056491, 'longitude': 103.79473424680303
Real Thai - Changi  City Point ,'latitude': 1.334345, 'longitude': 103.962107
Infantree - Tagore 8 [Islandwide Delivery] ,'latitude': 1.38489, 'longitude': 103.82736
Oooooya - Hainan Industrial Building🏍 ,'latitude': 1.326157309, 'longitude': 103.8524564
The King's Kebab - Bendemeer Road ,'latitude': 1.31723, 'longitude': 103.86321
Kopomall - Telok Blangah Rise [Islandwide Delivery] ,'latitude': 1.27301145237614, 'longitude': 103.820355635293
Mirch House North Indian Cuisine - Toa Payoh North 🏍 ,'latitude': 1.34319, 'longitude': 103.85139
Masala Magic - North Indian Restaurant 🏍 ,'latitude': 1.31911, 'longitude': 103.9136
Red Chilli-Authentic North Indian Cuisine ,'latitude': 1.31911, 'longitude': 103.9136
Indian Masala House - North Indian Restaurant ,'latitude': 1.31911, 'longitude': 103.9136
Snap Balloon & Party Services - Woodlands Close🏍 ,'latitude': 1.43484440715852, 'longitude': 103.80 2460016922
Madras Curry House - Upper Thomson Road ,'latitude': 1.353646, 'longitude': 103.833439
Another Wing - JTC Space @ Tampines North ,'latitude': 1.36532, 'longitude': 103.93179
Singapore Lactation Bakes - Mandai Foodlink [Islandwide Delivery] ,'latitude': 1.40979215824296, 'longitude': 103.758006090484
Lal QIla quality authentic curry and biryani and kebab Indian flavors ,'latitude': 1.3146274666253812, 'longitude': 103.87738054956147
Chennai Curry Nation - Chancerlodge Complex ,'latitude': 1.3146228892504066, 'longitude': 103.87738315759705
Wolf + Wald - Orchard Tower Rear Block Apartment [Islandwide Delivery] ,'latitude': 1.307562369, 'longitude': 103.8293522
SGWetMarket - Next Day Delivery - Hougang Ave 8 🏍 ,'latitude': 1.37318, 'longitude': 103.88554
Story by Bliss - Yishun Street 81 ,'latitude': 1.41564, 'longitude': 103.83703
Lahore Darbar Kebab and Curry Junction / Best Pakistani Kebab Biryani and Indian Curry from Heart of Singapore - Chancerlodge Complex ,'latitude': 1.3146222863903503, 'longitude': 103.87738244063144
Fluff Mail Baby Carrier Specialist - Newton Road ,'latitude': 1.31758, 'longitude': 103.84158
Sarangly - Novena ,'latitude': 1.317981, 'longitude': 103.842045
Events Catering ,'latitude': 1.317974, 'longitude': 103.881051
Nagara Charminar Authentic North Indian Cusisin Mughlai - Toa Payoh North 🏍 ,'latitude': 1.34319, ' longitude': 103.85139
BestOrganicFood - Next Day Delivery - Hougang Ave 8 🏍 ,'latitude': 1.373095, 'longitude': 103.88600 4
Gifel Fine Teas ,'latitude': 1.3844389566235173, 'longitude': 103.82714899874595
Indian Star Hut - Upper Thomson Road ,'latitude': 1.353646, 'longitude': 103.833439
Lahore Darbar Kebab and Curry Junction / Best Pakistani Kebab Biryani and Indian Curry from Heart of Singapore - Chancerlodge Complex ,'latitude': 1.3146222863903503, 'longitude': 103.87738244063144
Fluff Mail Baby Carrier Specialist - Newton Road ,'latitude': 1.31758, 'longitude': 103.84158
Sarangly - Novena ,'latitude': 1.317981, 'longitude': 103.842045
Events Catering ,'latitude': 1.317974, 'longitude': 103.881051
Nagara Charminar Authentic North Indian Cusisin Mughlai - Toa Payoh North 🏍 ,'latitude': 1.34319, ' longitude': 103.85139
BestOrganicFood - Next Day Delivery - Hougang Ave 8 🏍 ,'latitude': 1.373095, 'longitude': 103.88600 4
Gifel Fine Teas ,'latitude': 1.3844389566235173, 'longitude': 103.82714899874595
Indian Star Hut - Upper Thomson Road ,'latitude': 1.353646, 'longitude': 103.833439
Mizzu Flora - TRIVEX🏍 ,'latitude': 1.3358388031393165, 'longitude': 103.88544647942255
Brindhavan Vegetarian Restaurant 🏍 ,'latitude': 1.35363, 'longitude': 103.8335
Knots & Gifts - Kallang Place🏍 ,'latitude': 1.3161207570925528, 'longitude': 103.86828140103563
ACN Official Store - Henderson Road ,'latitude': 1.28090663767962, 'longitude': 103.818965141139
Celine's Gelato Cart - Novena Regency ,'latitude': 1.320951, 'longitude': 103.842016
Partyshop.sg - Balestier Point🏍 ,'latitude': 1.322931, 'longitude': 103.852112
Lifetrons Switzerland - 63@Ubi🏍 ,'latitude': 1.32500263701634, 'longitude': 103.893946321802
Antoheetos - Alexandra Retail Centre (Delivery by Restaurant) ,'latitude': 1.2738075171720455, 'longitude': 103.80160377586259
Houzofvendorsg - Choa Chu Kang Ave 5🏍 ,'latitude': 1.37521, 'longitude': 103.73895
Spring Flower - 230 Commonwealth Ave🏍 ,'latitude': 1.295869910119752, 'longitude': 103.806239775471 87
Noah and Zoey - Kallang Pudding Road🏍 ,'latitude': 1.3288, 'longitude': 103.87865
Utsav Indian Restaurant North & South Indian Cuisine - Soo Chow Garden 🏍 ,'latitude': 1.35363, 'lon gitude': 103.8335
iDrinks - Centropod @ Changi🏍 ,'latitude': 1.316211473, 'longitude': 103.9007785
SCM Mart - Zervex 🏍 ,'latitude': 1.3338547, 'longitude': 103.8949701
Vini Vino🏍 ,'latitude': 1.357, 'longitude': 103.840705
7th Heaven - Tampines SAFRA ,'latitude': 1.3445433044001178, 'longitude': 103.94157151358627
The Alchemist Alcohol - Anchorvale Court🏍 ,'latitude': 1.38775949638693, 'longitude': 103.889481210 139
ORIENT - North Spring Bizhub🏍 ,'latitude': 1.43729268257351, 'longitude': 103.843074952536
Kamcheng Bowls - Esplanade Mall ,'latitude': 1.289787499, 'longitude': 103.8564813
Urban Roti - Lau Pa Sat ,'latitude': 1.28015197, 'longitude': 103.8505243
Alchemist Hlb - Hong Leong Building ,'latitude': 1.28127824, 'longitude': 103.85061007779841
Flavours by Saute - Funan ,'latitude': 1.291416, 'longitude': 103.8499566375
SCM Mart - Zervex 🏍 ,'latitude': 1.3338547, 'longitude': 103.8949701
Vini Vino🏍 ,'latitude': 1.357, 'longitude': 103.840705
7th Heaven - Tampines SAFRA ,'latitude': 1.3445433044001178, 'longitude': 103.94157151358627
The Alchemist Alcohol - Anchorvale Court🏍 ,'latitude': 1.38775949638693, 'longitude': 103.889481210 139
ORIENT - North Spring Bizhub🏍 ,'latitude': 1.43729268257351, 'longitude': 103.843074952536
Kamcheng Bowls - Esplanade Mall ,'latitude': 1.289787499, 'longitude': 103.8564813
Urban Roti - Lau Pa Sat ,'latitude': 1.28015197, 'longitude': 103.8505243
Alchemist Hlb - Hong Leong Building ,'latitude': 1.28127824, 'longitude': 103.85061007779841
Flavours by Saute - Funan ,'latitude': 1.291416, 'longitude': 103.8499566375
Peperoni Pizzeria - Suntec City Mall ,'latitude': 1.294788, 'longitude': 103.858555
Taan - Liang Seah Street ,'latitude': 1.29825945, 'longitude': 103.85620877627454
Crave - Marina Bay Link Mall ,'latitude': 1.280019785529646, 'longitude': 103.85389658797249
Café&Meal MUJI - Raffles City Shopping Centre ,'latitude': 1.29434864, 'longitude': 103.8531958
Ya Kun Kaya Toast - Funan Mall ,'latitude': 1.2914203, 'longitude': 103.8505049
Chimi's - One Marina Boulevard ,'latitude': 1.281771992682927, 'longitude': 103.8525683
Tandoori Zaika - 70 Boat Quay ,'latitude': 1.2879324, 'longitude': 103.849367
Napolizz Pizza Delivery - Anson ,'latitude': 1.2739823989033918, 'longitude': 103.844446760726
Starbucks - 78 Shenton ,'latitude': 1.2731937250463652, 'longitude': 103.844859275
Refuel By Revolt - Marina Boulevard ,'latitude': 1.281157, 'longitude': 103.852659
Gyoza No Ohsho - Cuppage Plaza ,'latitude': 1.3019369333333333, 'longitude': 103.8405382
Long Ji Zi Char - Outram Road ,'latitude': 1.2848931, 'longitude': 103.8349692
Aburi-EN - Orchard Central ,'latitude': 1.300558, 'longitude': 103.839918
The Winery Tapas Bar - Victoria Street ,'latitude': 1.2950572493695915, 'longitude': 103.85212023951811
Hakata Ikkousha - Chijmes (#01-07) ,'latitude': 1.2953061, 'longitude': 103.8525696
Beauty In The Pot - The Centrepoint ,'latitude': 1.3016583719358295, 'longitude': 103.84001184345385
Tonkatsu By Ma Maison - Mandarin Gallery ,'latitude': 1.3018604, 'longitude': 103.8368156
Everton Minimart - Everton Park[Islandwide Delivery] ,'latitude': 1.2768961666666667, 'longitude': 103.83923008824787
The Fine Line - Boat Quay ,'latitude': 1.28751, 'longitude': 103.84922
Tong Fu Ju - Boat Quay ,'latitude': 1.2870869, 'longitude': 103.8493938
Perkatory Coffee Bar by Gratefood Co. ,'latitude': 1.284451315511051, 'longitude': 103.85047608230484
Chicky Fun Chicken Rice - Singapore General Hospital ,'latitude': 1.279884, 'longitude': 103.834317
Hing Hing Soup Republic - Tiong Bahru Market ,'latitude': 1.284654, 'longitude': 103.832574
Hakata Ikkousha - Chijmes (#01-07) ,'latitude': 1.2953061, 'longitude': 103.8525696
Beauty In The Pot - The Centrepoint ,'latitude': 1.3016583719358295, 'longitude': 103.84001184345385
Tonkatsu By Ma Maison - Mandarin Gallery ,'latitude': 1.3018604, 'longitude': 103.8368156
Everton Minimart - Everton Park[Islandwide Delivery] ,'latitude': 1.2768961666666667, 'longitude': 103.83923008824787
The Fine Line - Boat Quay ,'latitude': 1.28751, 'longitude': 103.84922
Tong Fu Ju - Boat Quay ,'latitude': 1.2870869, 'longitude': 103.8493938
Perkatory Coffee Bar by Gratefood Co. ,'latitude': 1.284451315511051, 'longitude': 103.85047608230484
Chicky Fun Chicken Rice - Singapore General Hospital ,'latitude': 1.279884, 'longitude': 103.834317
Hing Hing Soup Republic - Tiong Bahru Market ,'latitude': 1.284654, 'longitude': 103.832574
Boon Tong Kee - River Valley Road ,'latitude': 1.2952373574542437, 'longitude': 103.8294184
Monster Planet - The Centrepoint ,'latitude': 1.3018884442669503, 'longitude': 103.83970579748222
Muchos Nachos by Poke Theory - Change Alley Mall ,'latitude': 1.283801, 'longitude': 103.852729
Flash Coffee x SaladStop! - One George Street ,'latitude': 1.285711, 'longitude': 103.848022
HairGrowz - High Street ,'latitude': 1.2903, 'longitude': 103.84953
Copper Chimney Express - Asia Square Tower 1 ,'latitude': 1.279951, 'longitude': 103.851053
Supreme Vege - Hotel Royal @ Queens ,'latitude': 1.2975947896367925, 'longitude': 103.8522183006639
New Zhong Heng Ginseng Birdnest Trading - Chin Swee View ,'latitude': 1.286168, 'longitude': 103.84226
Tamago En - 313 @ Somerset ,'latitude': 1.3009515, 'longitude': 103.83847152727273
White Pyramid Gallery & Nail Bar - River Valley Road ,'latitude': 1.29406, 'longitude': 103.84248
Ma Maison Restaurant - Takashimaya S.C. ,'latitude': 1.3024913, 'longitude': 103.83495123651011
Mui Kee - Shaw Centre ,'latitude': 1.30646281, 'longitude': 103.8317618
Sin Tat Toys - Rochor Road🏍 ,'latitude': 1.301099462, 'longitude': 103.8549001
La Takorea Korean-Mexican Cuisine - Cuppage Terrace ,'latitude': 1.301847, 'longitude': 103.840284
Kajiken - Orchard Central ,'latitude': 1.3006712924004376, 'longitude': 103.83991199453965
Modern Grill Seafood - Newton Food Centre ,'latitude': 1.3119575, 'longitude': 103.83951143
Daniu Teochew Seafood Restuarant - Kampong Bahru Road ,'latitude': 1.2765855188030741, 'longitude': 103.83593359940693
Brindas - Bukit Merah Central ,'latitude': 1.2838737439492134, 'longitude': 103.81742540422724
Crystal Jade Palace - Takashimaya Shopping Centre ,'latitude': 1.3025529443820225, 'longitude': 103.83448796
Shah Fresh Frozen - Yishun Ring Road [Islandwide Delivery] ,'latitude': 1.43154184, 'longitude': 103.8286144092492
Jc's Delights - Boon Lay Sapphire ,'latitude': 1.3464356360812224, 'longitude': 103.70911236164113
Buddies Chef Grill - Jalan Bukit Merah ,'latitude': 1.28666053886226, 'longitude': 103.80747686
O'ma spoon - 313 Somerset ,'latitude': 1.3010375, 'longitude': 103.8385289
Kajiken - Orchard Central ,'latitude': 1.3006712924004376, 'longitude': 103.83991199453965
Modern Grill Seafood - Newton Food Centre ,'latitude': 1.3119575, 'longitude': 103.83951143
Daniu Teochew Seafood Restuarant - Kampong Bahru Road ,'latitude': 1.2765855188030741, 'longitude': 103.83593359940693
Brindas - Bukit Merah Central ,'latitude': 1.2838737439492134, 'longitude': 103.81742540422724
Crystal Jade Palace - Takashimaya Shopping Centre ,'latitude': 1.3025529443820225, 'longitude': 103.83448796
Shah Fresh Frozen - Yishun Ring Road [Islandwide Delivery] ,'latitude': 1.43154184, 'longitude': 103.8286144092492
Jc's Delights - Boon Lay Sapphire ,'latitude': 1.3464356360812224, 'longitude': 103.70911236164113
Buddies Chef Grill - Jalan Bukit Merah ,'latitude': 1.28666053886226, 'longitude': 103.80747686
O'ma spoon - 313 Somerset ,'latitude': 1.3010375, 'longitude': 103.8385289
Hom Aroy Thai Food - Coronation Shopping Centre ,'latitude': 1.324005480975332, 'longitude': 103.8099422
[CLOSED] Xing Fu Tang - Hillion Mall ,'latitude': 1.3780869, 'longitude': 103.76269710000001
Al-Azhar - Tampines Street 21 ,'latitude': 1.351978119093073, 'longitude': 103.95386162205251
Beer Wine Spirits Singapore - Orchard🏍 ,'latitude': 1.306525, 'longitude': 103.826808
Pin Pin Piau Kay & Co - Seng Poh Road ,'latitude': 1.2845448, 'longitude': 103.8326043
Happy Thai Food - JTC Space @ Tampines North ,'latitude': 1.365629, 'longitude': 103.931369
Crystal Jade Golden Palace - The Paragon ,'latitude': 1.3038998928750658, 'longitude': 103.83616652334587
TOMYUM MAMA - 244P Upper Thomson Road ,'latitude': 1.353463, 'longitude': 103.834491
Abang Western Power - Yishun North Spring Bizhub ,'latitude': 1.4386806477018281, 'longitude': 103.8438038643041
Laifaba Wanton Noodles and Roast Meats - Bukit Batok Crescent ,'latitude': 1.3384845778345524, 'longitude': 103.75568753005106
Beef Bro Nasi Lemak - Compass One ,'latitude': 1.3922151392234456, 'longitude': 103.89536746637928
The Fruits Seller - Yishun Ring Road [Islandwide Delivery] ,'latitude': 1.4317602, 'longitude': 103.82855494825859
Batchas Marketplace - Tampines Street 81 [Islandwide Delivery] ,'latitude': 1.349105422044174, 'longitude': 103.93350621714285
Daisy Dreams - Orchard Boulevard🏍 ,'latitude': 1.302612, 'longitude': 103.824583
Shin Kushiya - Vivocity ,'latitude': 1.263542961373048, 'longitude': 103.82278287235755
Porta-Porta Italian Restaurant - Picardy Garden ,'latitude': 1.3337655, 'longitude': 103.9488528
Casuarina Bistro - Sembawang Hills Estate ,'latitude': 1.3770083, 'longitude': 103.8279885
Mdm Ling Bakery - Ang Mo Kio Industrial Park 2 ,'latitude': 1.3764508952056218, 'longitude': 103.86588580923723
Chong Pang Seafood - Yishun Ring Road [Islandwide Delivery] ,'latitude': 1.4316983, 'longitude': 103.8286505
Milan Mart - Tampines Street 43🏍 ,'latitude': 1.3616548259222083, 'longitude': 103.95305909881142
Love Hampers - Balestier Hill Shopping Centre🏍 ,'latitude': 1.324942, 'longitude': 103.842433
EGO - 51 Goldhill Plaza🏍 ,'latitude': 1.31829001492333, 'longitude': 103.843192784071
Power Pops - Smart City Kitchen @ The Orchard Food Market ,'latitude': 1.30736670587372, 'longitude': 103.829339138277
Shin Kushiya - Vivocity ,'latitude': 1.263542961373048, 'longitude': 103.82278287235755
Porta-Porta Italian Restaurant - Picardy Garden ,'latitude': 1.3337655, 'longitude': 103.9488528
Casuarina Bistro - Sembawang Hills Estate ,'latitude': 1.3770083, 'longitude': 103.8279885
Mdm Ling Bakery - Ang Mo Kio Industrial Park 2 ,'latitude': 1.3764508952056218, 'longitude': 103.86588580923723
Chong Pang Seafood - Yishun Ring Road [Islandwide Delivery] ,'latitude': 1.4316983, 'longitude': 103.8286505
Milan Mart - Tampines Street 43🏍 ,'latitude': 1.3616548259222083, 'longitude': 103.95305909881142
Love Hampers - Balestier Hill Shopping Centre🏍 ,'latitude': 1.324942, 'longitude': 103.842433
EGO - 51 Goldhill Plaza🏍 ,'latitude': 1.31829001492333, 'longitude': 103.843192784071
Power Pops - Smart City Kitchen @ The Orchard Food Market ,'latitude': 1.30736670587372, 'longitude': 103.829339138277
La Takorea Korean-Mexican Cuisine - The Grandstand #01-20/21/22 ,'latitude': 1.338577, 'longitude': 103.793406
Grocer Supermarket - Kewalram House  ,'latitude': 1.2843341, 'longitude': 103.8095961
Matchaya - One @ Redhill Centre ,'latitude': 1.2850973, 'longitude': 103.8082597
Homestyle Afternoon Tea Flowers - Ang Mo Kio Ave 2 🏍 ,'latitude': 1.3685514508404324, 'longitude':  103.83155269116095
The Meatery - Sunset Way [Islandwide Delivery] ,'latitude': 1.323462, 'longitude': 103.767902
